"assay_component_name"	"technological_target_type_sub"	"chnm"	"casn"	"Efficacy/potency"	"stkc"	"stkc_unit"	"apid"	"rowi"	"coli"	"wllt"	"wllq"	"conc"	"rval"
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	5	11	t	1	0.370666667	51.05
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	5	5	t	1	0.370666667	22.35
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	5	4	t	1	0.370666667	19.0
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	5	10	t	1	0.370666667	51.92
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	4	10	t	1	1.112222222	140.05
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	4	5	t	1	1.112222222	82.12
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	4	11	t	1	1.112222222	144.38
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	4	4	t	1	1.112222222	70.76
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	3	4	t	1	3.336666667	251.19
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	3	10	t	1	3.336666667	495.02
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	3	5	t	1	3.336666667	272.45
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	3	11	t	1	3.336666667	497.07
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	2	4	t	1	10.01	656.1
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	2	10	t	1	10.01	1433.06
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"10Jun2015.Plate.15"	2	11	t	1	10.01	1328.78
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Estradiol"	"57-91-0"	hormone substrate	100.0999984741211	mM	"02Apr2014.Plate.26"	2	5	t	1	10.01	750.36
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	7	9	t	1	0.004115226	0.55
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	7	8	t	1	0.004115226	0.53
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	6	9	t	1	0.012345679	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	6	8	t	1	0.012345679	0.65
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	5	9	t	1	0.037037037	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	5	8	t	1	0.037037037	0.58
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	4	8	t	1	0.111111111	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	4	9	t	1	0.111111111	0.55
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	3	9	t	1	0.333333333	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	3	8	t	1	0.333333333	0.65
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	2	9	t	1	1.0	0.85
CEETOX_H295R_ESTRADIOL	Estradiol	"17alpha-Ethinylestradiol"	"57-63-6"	hormone substrate	100.0	mM	"02Apr2014.Plate.5"	2	8	t	1	1.0	0.83
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	7	5	t	1	0.041	2.9
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	7	10	t	1	0.041	3.7
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	7	11	t	1	0.041	3.62
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	7	4	t	1	0.041	2.35
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	6	11	t	1	0.123333333	13.71
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	6	10	t	1	0.123333333	13.98
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	6	5	t	1	0.123333333	6.63
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	6	4	t	1	0.123333333	5.57
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	5	5	t	1	0.37	18.0
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	5	10	t	1	0.37	36.29
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	5	11	t	1	0.37	34.93
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	5	4	t	1	0.37	16.16
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	4	10	t	1	1.11	149.19
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	4	4	t	1	1.11	57.28
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	4	5	t	1	1.11	60.9
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	4	11	t	1	1.11	121.42
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	3	11	t	1	3.33	414.75
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	3	4	t	1	3.33	180.05
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	3	5	t	1	3.33	190.35
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	3	10	t	1	3.33	428.72
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	2	11	t	1	9.99	1176.92
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	2	5	t	1	9.99	567.78
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"02Apr2014.Plate.17"	2	4	t	1	9.99	540.45
CEETOX_H295R_ESTRADIOL	Estradiol	"17beta-Estradiol"	"50-28-2"	hormone substrate	99.9000015258789	mM	"10Jun2015.Plate.12"	2	10	t	1	9.99	1193.31
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	7	4	t	1	0.411522634	0.58
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	7	5	t	1	0.411522634	0.55
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	6	4	t	1	1.234567901	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	6	5	t	1	1.234567901	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	5	5	t	1	3.703703704	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	5	4	t	1	3.703703704	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	4	4	t	1	11.11111111	0.54
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	4	5	t	1	11.11111111	0.48
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	3	5	t	1	33.33333333	0.78
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	3	4	t	1	33.33333333	0.81
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	2	4	t	1	100.0	1.34
CEETOX_H295R_ESTRADIOL	Estradiol	"2-(3-Phenylpropyl)pyridine"	"2110-18-1"	intermediate	100.0	mM	"09Apr2014.Plate.17"	2	5	t	1	100.0	1.25
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	7	11	t	1	0.082304527	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	7	10	t	1	0.082304527	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	6	11	t	1	0.24691358	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	6	10	t	1	0.24691358	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	5	10	t	1	0.740740741	0.16
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	5	11	t	1	0.740740741	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	4	11	t	1	2.222222222	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	4	10	t	1	2.222222222	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	3	11	t	1	6.666666667	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	3	10	t	1	6.666666667	0.18
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	2	10	t	1	20.0	0.22
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Aminoanthraquinone"	"117-79-3"	lower	20.0	mM	"26Mar2014.Plate.17"	2	11	t	1	20.0	0.19
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	7	11	t	1	0.411522634	1.17
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	7	10	t	1	0.411522634	1.19
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	7	6	t	1	0.411522634	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	7	7	t	1	0.411522634	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	6	6	t	1	1.234567901	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	6	11	t	1	1.234567901	1.05
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	6	10	t	1	1.234567901	1.11
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	6	7	t	1	1.234567901	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	5	11	t	1	3.703666667	1.21
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	5	10	t	1	3.703666667	1.21
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	5	6	t	1	3.703666667	0.1
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	5	7	t	1	3.703666667	0.11
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	4	7	t	1	11.111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	4	10	t	1	11.111	1.39
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	4	11	t	1	11.111	1.46
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	4	6	t	1	11.111	0.09
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	3	10	t	1	33.33333333	1.86
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	3	7	t	1	33.33333333	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	3	6	t	1	33.33333333	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	3	11	t	1	33.33333333	1.83
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	2	6	t	1	100.0	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	2	11	t	1	100.0	2.58
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"03Sep2014.Plate.14"	2	10	t	1	100.0	2.6
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Ethoxy-5-(1-propenyl)phenol"	"94-86-0"	intermediate	100.0	mM	"10Jun2015.Plate.34"	2	7	t	1	100.0	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	7	7	t	1	0.205761317	0.68
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	7	6	t	1	0.205761317	0.72
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	6	7	t	1	0.617283951	0.58
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	6	6	t	1	0.617283951	0.54
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	5	6	t	1	1.851851852	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	5	7	t	1	1.851851852	0.72
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	4	6	t	1	5.555555556	0.64
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	4	7	t	1	5.555555556	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	3	6	t	1	16.66666667	0.75
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	3	7	t	1	16.66666667	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	2	6	t	1	50.0	0.86
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Hydroxy-4-methoxybenzophenone"	"131-57-7"	intermediate	50.0	mM	"09Apr2014.Plate.23"	2	7	t	1	50.0	0.83
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	7	9	t	1	0.411522634	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	7	8	t	1	0.411522634	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	6	9	t	1	1.234567901	0.39
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	6	8	t	1	1.234567901	0.45
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	5	9	t	1	3.703703704	0.61
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	5	8	t	1	3.703703704	0.57
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	4	8	t	1	11.11111111	0.49
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	4	9	t	1	11.11111111	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	3	8	t	1	33.33333333	1.25
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	3	9	t	1	33.33333333	1.5
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	2	9	t	1	100.0	1.18
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthalenol"	"135-19-3"	intermediate	100.0	mM	"09Apr2014.Plate.1"	2	8	t	1	100.0	1.16
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	7	6	t	1	0.411111111	0.49
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	7	7	t	1	0.411111111	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	6	7	t	1	1.233333333	0.54
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	6	6	t	1	1.233333333	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	5	7	t	1	3.7	0.62
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	5	6	t	1	3.7	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	4	7	t	1	11.1	0.88
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	4	6	t	1	11.1	0.74
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	3	6	t	1	33.3	1.12
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	3	7	t	1	33.3	0.94
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	2	7	t	1	99.9	0.77
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Naphthylamine"	"91-59-8"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.2"	2	6	t	1	99.9	0.9
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	7	6	t	1	0.411522634	0.336
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	7	7	t	1	0.411522634	0.366
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	6	6	t	1	1.234567901	0.311
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	6	7	t	1	1.234567901	0.355
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	5	6	t	1	3.703703704	0.352
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	5	7	t	1	3.703703704	0.38
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	4	7	t	1	11.11111111	0.43
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	4	6	t	1	11.11111111	0.373
CEETOX_H295R_ESTRADIOL	Estradiol	"2-Phenylphenol"	"90-43-7"	lower	100.0	mM	"20130321.Plate.2"	3	6	t	1	33.33333333	0.617
